reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOG1AoWPYP_UUIUtMKuEpnINWI9v45o7X6JOvzQ2ydCGj2LsmLZIjsAKfm3DRTS55dfeo5luvN0mJyw-zg,Chip Foscue,https://play-lh.googleusercontent.com/a-/AOh14GiR1UuSdPTNyHr28kiEjUopMsrf_gkIZvsh5qqw,"I don't care for it, when I first opened it it showed me all these appointments. I was thinking what the heck then I figured out it was showing me weeks passed along with the current. To me that's just a bunch of clutter. Then it was telling me I had five appointments this month, no, only have one, it only showed the one but it still says 5. I don't have a clue what the other four are. Anytime I try to do anyting it practically begged me to join premium, I just uninstalled it.",2,0,,05/01/2020 16:02,,,most_relevant,com.anydo
gp:AOqpTOHDQ68kK6_P4kuDwfZBtr06Q2-xOwWXekhHStBOjWAX71B8kSqEDpIJ6sROX_7BXo3TmHC4cqr6juCtTw,Charlie-Anne Gagne,https://play-lh.googleusercontent.com/-eAgxn3FJvis/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckg2oUZJCC1BEiIdP0JbJFvJrf1MA/photo.jpg,I had made an account for this app a long time ago but didn't use it for long and I forgot why until I re-downloaded it today. This is one of those apps that's incredibly frustrating because a lot of the main advertised features are behind a pay wall and/or you have to make an ADDITIONAL ACCOUNT FOR. Paying more than $1/mo for a list app is ridiculous. If anything it should be a one-time purchase.,2,96,4.15.9.12,25/11/2019 19:56,"Any.do is a free app. We provide 95% of our features at no cost, including all core features. We never require our users to upgrade. We modeled all our pricing tiers off of similar services so we could stay competitive. We also occasionally offer promotions, you can inquire about them at premium@any.do!",26/11/2019 09:36,most_relevant,com.anydo
gp:AOqpTOHGeA_VBV3iEH5JYmOeA8kIxDiOgiLUI1gFz1C3F_fu5yu3ffd1ydam8LE0BDMvTuJ4UHFOf2TlNIrhMQ,Eric P,https://play-lh.googleusercontent.com/-VkOOh8zweRo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckDkZCXg7wnRwz6wDYuxMXEDqFaHA/photo.jpg,"Product has flaws. While I was moving tasks into subtasks trying to organize items better, most of my subtasks just disappeared. Contacted support. They said they would look into it. That was several weeks ago. Support doesn't work, the product is marginally better.",2,69,4.10.6.1,03/11/2018 04:38,"We are so sorry for this. In order to fully investigate, please provide us with the ticket number and we will be happy to look into it.",08/11/2018 15:34,most_relevant,com.anydo
gp:AOqpTOE6HqNgq51gTBUeGUHDT1MHcRKvw8NdnSC98azOulKWBcmSX42ZFhA-7Zm_XBtBpsCwk4EkwCKZ23tkAQ,Patrick O'Neill,https://play-lh.googleusercontent.com/a-/AOh14Gjrv50UJECq1FdcBoGMxsUxBBztb-xddf_VmaE3dA,"Syncing with Alexa takes over 10-15 minutes which renders it unusable. Any.do, before you post your generic response: yes, I added the skill to my Alexa and, yes, I logged into my accounts. It syncs... kind of... so I can verify the two accounts are talking... just not well at all. When I use Wunderlist or Google Tasks or just Alexa by itself, the changes are instantly viewable across all platforms. The only reason I downloaded with app was to give me more control over my Alexa lists (which for some insane reason you cannot reorder). The extremely lag in syncing Any.do with Alexa renders this app useless. The UI looks really nice and user friendly, so I bumped it up to 2 stars.",2,8,4.16.3.6,05/01/2020 18:43,,,most_relevant,com.anydo
gp:AOqpTOFtUIY5kce37Fky6J2sUCl1_1UMV1uo_3JNG1rrpl4Elk63w9UoQBb0jmKRT88MXdHec_8_29dh9fqLUQ,Zeek Zefrym,https://play-lh.googleusercontent.com/-8lBE2GnHRW8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckvu_16NUqZQT42QRTw05y8ak6BWA/photo.jpg,"It sorely needs and UNDO (& backup/restore/revert) feature in case we accidentally touch/swipe a circle/bullet which then gets unintentionally deleted immediately (which I find incredibly frustrating). (It also needs a flexible feature to import & export other common text/data formats like CSV, XML, events to & from calendarâ€¦ not just copy reminders to tasks) If Google fixes all that then I'd give it 5-stars!",2,0,,22/01/2020 18:03,"You are able to reinstate any of your completed tasks! Just simply go to the settings =&gt; 'Completed tasks' and swipe right to left on the tasks you wish to reinstate!
You can also share your tasks to a new Sheets document, and export it as a CSC, or XML! You can learn more about  exporting your lists here: https://support.any.do/export-import/",23/01/2020 08:56,most_relevant,com.anydo
gp:AOqpTOHH8y-wsD2FLGl5Cj6ej2nooWwKYgJe_fO-i7PlryUvnD_BZgmWBR7XCgN3MiagHviE7pY_oE_4vGspfw,Donnie CÃ©sar,https://play-lh.googleusercontent.com/a-/AOh14GhGD-YcAR9-CPyOSiHPvGpqfRNvY-at4SvWf2gCUg,"The actual free version doesn't allow you anything, not even to learn how to use the app properly. That role is filled by 7 days of free premium. The free, on the description, is a lie. Is a paid-only app with temporary free access to its full features that gets practically useless after the 7-day trial. If you can get past that sort of business practice to actually try it I think the app may be great, but I don't like to be lied to. Edit: I opted for TicTic after some experiments.",2,1,,19/10/2019 15:57,"Any.do is a free app. We provide 95% of our features at no cost, including all core features. We never require our users to upgrade. You can use Any.do for free for as long as you like.",19/10/2019 15:15,most_relevant,com.anydo
gp:AOqpTOFtrh0Pt9lTaEejX-_8qe9wvsQI16_a2E-8GeZeWk7IYT9TqC1m-sxB-kPUc8qyqLMYJhywoxUaqudKHg,Brooks Weaver,https://play-lh.googleusercontent.com/a-/AOh14GjKEg5xvEUWsa8FQT7pfmVeD2KjyDlWMMSSvBI7,"I found it hard to get a calender not connected to my Google Calender or Google email. Once you do this, you have given Google even more access to your personal lives through giving them your whereabouts recorded on your calender. I understand some may want the upside of being able to back up their calender if something happens to their phones. I don't. My previous phone had a built in calender widget that did not require me to sync with Google in any way.",2,37,4.11.0.18,27/12/2018 18:54,"There is no obligation to sync your calendar with Google. You can use any calendar you want with Any.do as long as you first save the calendar to your device. Then Any.do will be able to display and edit its events, regardless of any sync with Google.",30/12/2018 16:06,most_relevant,com.anydo
gp:AOqpTOHhUxt_pBFQGcJtyp3YwCXdrx6YoYFJAuDA7HWGKxhwbWyIq8P7wQH-F10wbqp_yt4Epfi_3RwzGhmw_w,Eric Dannemiller,https://play-lh.googleusercontent.com/a-/AOh14Gg8f35N2B3_taVxKDFtd4iofpmbMZOd0YTxSQL4rQ,"I had hope for this Calendar app but apparently in order to see the calendar in a normal format as to the list format, you have to pay a premium, & that is not what I want to do. I'm very disappointed uninstalling & will be looking for another calendar app. All in all it seams like a good calender app but just not for me.",2,8,4.10.6.1,09/11/2018 12:07,,,most_relevant,com.anydo
gp:AOqpTOH-eJrOS5y4TgvKl_GSLCBd2jjy8VnDU_-5rgPu2Q4BZKOWQ7DfWjZWzyzK_BlFJgMgFT5SbIJVZq6tPw,Alpha Sumareh,https://play-lh.googleusercontent.com/a-/AOh14Gii6kgjiqpSxgrPQzgQEkNzuYugBQwCkt-VCptlZEo,"I'm a student and was looking for something get myself very organized. I have tried series of productivity apps before. Apparently this had one of the features i have always been looking for; integration with other apps which I love. Two things I found disappointing, features are extremely limited without premium, it's almost impossible to use like that also very expensive. I couldn't find statistics; from totally hours and other reports",2,10,4.16.2.7,24/12/2019 08:40,"Any.do is a free app. We provide 95% of our features at no cost, including all core features. We never require our users to upgrade. We modeled all our pricing tiers off of similar services so we could stay competitive. We also occasionally offer promotions, you can inquire about them at premium@any.do!",25/12/2019 07:52,most_relevant,com.anydo
gp:AOqpTOEjAOIV_jgb_RT3U2msSu7VFNOU2DE-UKKXN-9hkYmRv74A_E6_EpZMuB6-sNiHscqHbOdKutF2NmdDZg,Daniel Zador,https://play-lh.googleusercontent.com/a-/AOh14GjqEwSVeehN8-K3ymkkjwmIhu6hvfvJ1yGnxFMxGCA,"To make the difference between missed and successful appointments, could you please modify this app with the following: -Grayed out events for events already lapsed within the day -in app notification tones different than that of the phone for calendar events since distinguishing them will make it easier to ascertain what notifications I'm receiving and will make me habitually more organised I passionately ask you to please press on these features in updating this calendar app as soon as possible. A lot of my appointments are work related and I don't want to be put at risk. Thank you in abundance, Daniel",2,1,,26/11/2018 01:29,"Passed events do become grayed out, and overdue tasks become red. Also if you want to change the reminder sound, you can do so in your device's native Settings - Apps & Notifications - App Info - Any.do - App Notifications - Reminder Notifications. From here you can switch the sound to whatever your preference is. Depending on your Android version.",28/11/2018 16:01,most_relevant,com.anydo
gp:AOqpTOG75JwUJiHNHygGJg0W3FDLvz5qi4UbBsQt5ZXpBowNU3MMYrENzRK8ExH2TXbgMKvcNqLYwuBGBlP9aw,Lucas,https://play-lh.googleusercontent.com/a-/AOh14Gg3IRxCi1LEgI2sNUw-EoiWKT1h7Npnd1MIhOxK,"I am a paid user of this app. I like this app a lot, until Android 10. They claim what they used to do is not possible but that is not true because another app I use (Daylio) has a nice notification that jumps out at you, like Any.do used to. Now Any.do gives a regular ignorable notification which you click and the app does something on the screen and is pretty pathetic, THEN it gives it's notification to plan your day. So it's two clicks with a big visual pause in between. Not cool. ðŸ‘Ž",2,14,4.16.2.5,17/12/2019 19:34,,,most_relevant,com.anydo
gp:AOqpTOEcvnkwQPpFJhPkW9VpSeumUTLO1kj-CJHJnvd79IXGKNY71AD82yerkgdFaHPPChWjkIYJ3iWpN-vpfw,Maxwell Morrongiello,https://play-lh.googleusercontent.com/a-/AOh14Gh4PzVFr6dugTKUbC-4l36wqqQxnCeEJ3byfQB5l8M,"For something that is supposed to comprehensive, I am disappointed that the app lacks allowing you to set a start date, end date, and designate progress for tasks. This app doesn't meet my needs, as most of my tasks are not associated with a single date.",2,5,4.12.0.5,13/01/2019 16:44,"We allow events to have a start and end dates, while tasks have only a reminder date. This way our users can choose the option that best fits their needs and use it accordingly. That said, we apreciete your feedback and we will pass it to our Product Team.",27/01/2019 15:59,most_relevant,com.anydo
gp:AOqpTOGQrFxc4GdY6XloMdPnkg82GPGToeLiLDXdR-4E8t_JpG1LIAmTjMcqCj-yOH_brVEnKuOmbiqsVEPg-g,Lawrence Beals,https://play-lh.googleusercontent.com/a-/AOh14Ghqmv8AnhgZTm67Vaw8J-usbD17kdOqGhzGXWQTA_M,"Easy setup for the most part but ended up deleting it. Only one level of subtasks makes the to do list suboptimal. Only links to Google based calendars so my work, school and personal calendars aren't seen. [there is a disconnect between the app and the referenced article's options and instructions]. I don't mind paying for premium features as long as it is a one-time payment, the whole SAAS model is annoying.",2,17,4.15.5.4,21/07/2019 14:07,"Any.do is a calendar integration and is not a calendar provider. Therefore, you can add any calendar that is on your native device. If you're having a problem and you're not finding a solution in the Help Center, feel free to email customers@any.do with your device, OS, and Any.do version and someone will be happy to help you!",22/07/2019 08:05,most_relevant,com.anydo
gp:AOqpTOHE6mnxIVoB58nUXMnTcXugUoCkNwOAkl9lPSvrCqTCTEwJq0TtYVaWNr3ro-z46qu_I4yU-mgwSamH7w,Amber Hatchell,https://play-lh.googleusercontent.com/a-/AOh14Gj22VzwhAKucKwtGwip5U_iFA9c25ZtUY1Q11bagQ,Loved this app until I recently realized that i dont use it half as much.It all started w/ a major update.If you click to put a task for tomorrow the calendar will still put you on the date of?So u then have to change it to tomorrow.THEN you have to go through not one but possibly 2-3 steps to tell it a time?On an analog clock?Its 2019 who still uses analog clocks? One step for the hour another for the minutes and ANOTHER for am/pm.& if u mess up thats it u have to start over. Too many steps,2,17,4.12.0.5,09/01/2019 21:45,,,most_relevant,com.anydo
gp:AOqpTOHgbJdwtDO1YPM_EMxm47wIptWpSRQghZArbxewDH6sp42vTjma9LLB9aQZQTBCE1HYogBLLX4dh13zcA,Spencer Frail,https://play-lh.googleusercontent.com/a-/AOh14Gg2lGcRMMnZZrmeHKxT6kUWvEPYwUF1n7astJps,Used to love this app. After the latest update its garbage! Can't turn off the automatic date/time thing that erases what you put in and sends it to that date or time. Will hang onto it for a bit in hopes that a new update will fix this issue. Or at least give the option to turn it off.,2,18,5.1.1.13,26/05/2020 19:53,"We've recently released a new feature called Smart Type, which allows you to add a task using natural tongue, and determine the Reminder date automatically. Be advised that we are currently working on a disable option for the Smart Type, for one of the upcoming version updates. For any questions, please contact us at- www.any.do/contact_form.",27/05/2020 07:37,most_relevant,com.anydo
gp:AOqpTOGaO9s5gsUmtolOtjKCBZYhFtG4X8-chwsOA3eTrJ_Sfp3AUD7bbm85Mlw-DrBpdu3sdNldDJpmlZ1mDA,Sami Oueslati Vidal,https://play-lh.googleusercontent.com/a-/AOh14GgrbrO5uB9ut_YnuLy-wMvQC0_o4RCmgORzjiqrrg,"Years ago I gave 5 â­ I used to love the app for its simplicity. Now, all seems more complicated. Too many distracting options when updating a task (I would use icons instead of text) Changes made on the widget are not automatically updated. It takes very long to see the new changes. Please convince me to buy a year plan! Best,",2,0,5.7.0.20,14/01/2021 16:53,,,newest,com.anydo
gp:AOqpTOEXEUuYuSbCe0RlDY-JRF1rM3hpCFsDr_R6acekIDkHWCjtx30xKfB3XLc6CCqQ23qkViv6pZfOivBNyA,Aditya Singh,https://play-lh.googleusercontent.com/a-/AOh14GgovJZzgxM9CFIXkIsg6blvz_1ZwsFZKb05WoNMMA,The app is nice but the one thing which causes problem is that it does not update the list in app and it's homescreen widget (never) and hence it makes the homescreen widget useless! I don't want to go to app again and again to look at my tasks! Please fix this issue!,2,0,,14/01/2021 16:05,,,newest,com.anydo
